datetime;total_votes;madobad;Перелив;Der_Sturmer;TheWho;KOCTOPE3;wintercyclone;Jayola;Needlefang;Shambala;kupal
2019-07-31 19:52:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:53:58;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:54:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:55:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:56:58;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:57:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:58:58;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 19:59:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 20:00:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 20:01:58;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 20:02:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 20:03:59;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 20:04:58;211;76;37;32;10;13;6;5;5;4;3
2019-07-31 20:05:59;212;76;37;32;11;13;6;5;5;4;3
2019-07-31 20:06:59;212;76;37;32;11;13;6;5;5;4;3
2019-07-31 20:07:58;212;76;37;32;11;13;6;5;5;4;3
2019-07-31 20:08:59;212;76;37;32;11;13;6;5;5;4;3
2019-07-31 20:09:59;212;76;37;32;11;13;6;5;5;4;3
2019-07-31 20:10:59;212;76;37;32;11;13;6;5;5;4;3
2019-07-31 20:11:58;212;76;37;32;11;13;6;5;5;4;3
2019-07-31 20:12:59;212;76;37;32;11;13;6;5;5;4;3
2019-07-31 20:13:59;212;76;37;32;11;13;6;5;5;4;3
2019-07-31 20:14:58;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:15:59;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:16:59;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:17:58;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:18:59;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:20:00;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:20:58;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:21:59;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:22:58;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:23:59;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:24:59;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:25:58;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:26:59;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:28:00;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:28:58;213;76;37;32;12;13;6;5;5;4;3
2019-07-31 20:29:59;214;76;37;32;13;13;6;5;5;4;3
2019-07-31 20:30:58;214;76;37;32;13;13;6;5;5;4;3
2019-07-31 20:31:59;215;76;37;32;14;13;6;5;5;4;3
2019-07-31 20:32:59;215;76;37;32;14;13;6;5;5;4;3
2019-07-31 20:33:58;215;76;37;32;14;13;6;5;5;4;3
2019-07-31 20:34:59;215;76;37;32;14;13;6;5;5;4;3
2019-07-31 20:35:59;215;76;37;32;14;13;6;5;5;4;3
2019-07-31 20:36:59;215;76;37;32;14;13;6;5;5;4;3
2019-07-31 20:37:58;215;75;38;32;14;13;6;5;5;4;3
2019-07-31 20:38:59;215;75;38;32;14;13;6;5;5;4;3
2019-07-31 20:39:59;216;75;38;33;14;13;6;5;5;4;3
2019-07-31 20:40:58;216;75;38;33;14;13;6;5;5;4;3
2019-07-31 20:41:59;216;75;38;33;14;13;6;5;5;4;3
2019-07-31 20:42:59;216;75;38;33;14;13;6;5;5;4;3
2019-07-31 20:43:58;216;75;38;33;14;13;6;5;5;4;3
2019-07-31 20:44:59;216;75;38;33;14;13;6;5;5;4;3
2019-07-31 20:45:59;217;75;38;33;15;13;6;5;5;4;3
2019-07-31 20:46:58;217;75;38;33;15;13;6;5;5;4;3
2019-07-31 20:47:59;217;75;38;33;15;13;6;5;5;4;3
2019-07-31 20:48:59;217;75;38;33;15;13;6;5;5;4;3
2019-07-31 20:49:58;217;75;38;33;15;13;6;5;5;4;3
2019-07-31 20:50:59;217;75;38;33;15;13;6;5;5;4;3
2019-07-31 20:51:59;217;75;38;33;15;13;6;5;5;4;3
2019-07-31 20:53:00;218;75;38;33;16;13;6;5;5;4;3
2019-07-31 20:53:58;218;75;38;33;16;13;6;5;5;4;3
2019-07-31 20:54:59;218;75;38;33;16;13;6;5;5;4;3
2019-07-31 20:55:58;218;75;38;33;16;13;6;5;5;4;3
2019-07-31 20:56:59;218;75;38;33;16;13;6;5;5;4;3
2019-07-31 20:57:58;218;75;38;33;16;13;6;5;5;4;3
2019-07-31 20:58:59;218;75;38;33;16;13;6;5;5;4;3
2019-07-31 20:59:59;219;75;38;33;17;13;6;5;5;4;3
2019-07-31 21:00:58;219;75;38;33;17;13;6;5;5;4;3
2019-07-31 21:01:59;219;75;38;33;17;13;6;5;5;4;3
2019-07-31 21:02:59;219;75;38;33;17;13;6;5;5;4;3
2019-07-31 21:03:58;219;75;38;33;17;13;6;5;5;4;3
2019-07-31 21:04:59;219;75;38;33;17;13;6;5;5;4;3
2019-07-31 21:05:59;220;75;38;33;18;13;6;5;5;4;3
2019-07-31 21:06:58;221;75;38;33;19;13;6;5;5;4;3
2019-07-31 21:07:59;221;75;38;33;19;13;6;5;5;4;3
2019-07-31 21:08:59;221;75;38;33;19;13;6;5;5;4;3
2019-07-31 21:09:58;223;75;38;33;20;13;6;5;5;4;3
2019-07-31 21:10:59;223;75;38;33;20;13;6;5;5;4;3
2019-07-31 21:11:58;223;75;38;33;20;13;6;5;5;4;3
2019-07-31 21:12:59;223;75;38;33;20;13;6;5;5;4;3
2019-07-31 21:14:00;224;75;39;33;20;13;6;5;5;4;3
2019-07-31 21:14:58;224;75;39;33;20;13;6;5;5;4;3
2019-07-31 21:15:59;224;75;39;33;20;13;6;5;5;4;3
2019-07-31 21:16:58;224;75;39;33;20;13;6;5;5;4;3
2019-07-31 21:17:59;224;75;39;33;20;13;6;5;5;4;3
2019-07-31 21:18:59;225;75;39;33;21;13;6;5;5;4;3
2019-07-31 21:19:58;226;75;39;33;21;14;6;5;5;4;3
2019-07-31 21:20:59;226;75;39;33;21;14;6;5;5;4;3
2019-07-31 21:21:59;226;75;39;33;21;14;6;5;5;4;3
2019-07-31 21:22:58;226;75;39;33;21;14;6;5;5;4;3
2019-07-31 21:23:59;226;75;39;33;21;14;6;5;5;4;3
2019-07-31 21:24:59;227;75;40;33;21;14;6;5;5;4;3
2019-07-31 21:25:58;227;75;40;33;21;14;6;5;5;4;3
2019-07-31 21:26:59;227;75;40;33;21;14;6;5;5;4;3
2019-07-31 21:27:59;227;75;40;33;21;14;6;5;5;4;3
2019-07-31 21:28:58;228;75;41;33;21;14;6;5;5;4;3
2019-07-31 21:29:59;228;75;41;33;21;14;6;5;5;4;3
2019-07-31 21:30:59;228;75;41;33;21;14;6;5;5;4;3
2019-07-31 21:31:58;228;75;41;33;21;14;6;5;5;4;3
2019-07-31 21:32:59;228;75;41;33;21;14;6;5;5;4;3
2019-07-31 21:33:59;229;75;42;33;21;14;6;5;5;4;3
2019-07-31 21:34:58;230;76;42;33;21;14;6;5;5;4;3
2019-07-31 21:35:59;230;76;42;33;21;14;6;5;5;4;3
2019-07-31 21:36:59;231;76;42;33;22;14;6;5;5;4;3
2019-07-31 21:37:58;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:38:59;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:39:59;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:40:58;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:41:59;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:42:59;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:43:58;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:44:59;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:45:58;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:46:59;232;76;42;33;23;14;6;5;5;4;3
2019-07-31 21:47:59;233;76;42;34;23;14;6;5;5;4;3
2019-07-31 21:48:58;233;76;42;34;23;14;6;5;5;4;3
2019-07-31 21:49:59;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:50:59;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:52:00;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:52:58;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:53:59;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:54:58;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:55:59;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:56:59;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:57:58;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:58:59;234;76;42;34;23;15;6;5;5;4;3
2019-07-31 21:59:59;235;76;42;34;23;15;6;5;5;4;3
2019-07-31 22:00:58;235;76;42;34;23;15;6;5;5;4;3
2019-07-31 22:01:59;235;76;42;34;23;15;6;5;5;4;3
2019-07-31 22:02:58;235;76;42;34;23;15;6;5;5;4;3
2019-07-31 22:03:59;235;76;42;34;23;15;6;5;5;4;3
2019-07-31 22:04:59;235;76;42;34;23;15;6;5;5;4;3
2019-07-31 22:05:59;235;76;42;34;23;15;6;5;5;4;3
2019-07-31 22:06:58;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:07:59;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:08:59;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:09:58;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:10:59;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:11:59;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:12:58;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:13:59;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:14:59;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:15:58;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:16:59;235;75;42;34;24;15;6;5;5;4;3
2019-07-31 22:17:59;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:18:58;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:19:59;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:21:00;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:21:58;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:22:59;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:23:59;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:24:58;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:25:59;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:26:59;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:27:58;236;75;42;34;25;15;6;5;5;4;3
2019-07-31 22:28:59;237;75;42;34;26;15;6;5;5;4;3
2019-07-31 22:29:58;238;75;43;34;26;15;6;5;5;4;3
2019-07-31 22:30:59;238;75;43;34;26;15;6;5;5;4;3
2019-07-31 22:31:59;238;75;43;34;26;15;6;5;5;4;3
2019-07-31 22:32:58;238;75;43;34;26;15;6;5;5;4;3
2019-07-31 22:33:59;238;75;43;34;26;15;6;5;5;4;3
2019-07-31 22:34:59;238;75;43;34;26;15;6;5;5;4;3
2019-07-31 22:35:59;238;75;43;34;26;15;6;5;5;4;3
2019-07-31 22:36:59;239;75;43;34;27;15;6;5;5;4;3
2019-07-31 22:37:58;240;75;43;34;28;15;6;5;5;4;3
2019-07-31 22:38:59;240;75;43;34;28;15;6;5;5;4;3
2019-07-31 22:39:59;240;75;43;34;28;15;6;5;5;4;3
2019-07-31 22:40:58;240;75;43;34;28;15;6;5;5;4;3
2019-07-31 22:41:59;240;75;43;34;28;15;6;5;5;4;3
2019-07-31 22:42:59;240;75;43;34;28;15;6;5;5;4;3
2019-07-31 22:43:58;240;75;43;34;28;15;6;5;5;4;3
2019-07-31 22:44:59;240;75;43;34;28;15;6;5;5;4;3
2019-07-31 22:46:00;240;74;43;35;28;15;6;5;5;4;3
2019-07-31 22:46:58;240;74;43;35;28;15;6;5;5;4;3
2019-07-31 22:47:59;240;74;43;35;28;15;6;5;5;4;3
2019-07-31 22:48:59;241;74;43;35;29;15;6;5;5;4;3
2019-07-31 22:49:58;241;74;43;35;29;15;6;5;5;4;3
2019-07-31 22:50:59;241;74;43;35;29;15;6;5;5;4;3
2019-07-31 22:51:58;241;74;43;35;29;15;6;5;5;4;3
2019-07-31 22:52:59;241;74;43;35;29;15;6;5;5;4;3
2019-07-31 22:53:59;241;74;43;35;29;15;6;5;5;4;3
2019-07-31 22:54:58;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 22:55:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 22:56:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 22:57:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 22:58:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 22:59:58;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:00:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:01:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:02:58;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:03:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:04:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:05:58;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:06:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:07:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:08:59;243;74;44;35;30;15;6;5;5;4;3
2019-07-31 23:09:58;244;74;45;35;30;15;6;5;5;4;3
2019-07-31 23:10:59;245;74;46;35;30;15;6;5;5;4;3
2019-07-31 23:11:58;245;74;46;35;30;15;6;5;5;4;3
2019-07-31 23:12:59;247;74;46;35;32;15;6;5;5;4;3
2019-07-31 23:13:59;246;74;46;34;32;15;6;5;5;4;3
2019-07-31 23:14:59;246;74;46;34;32;15;6;5;5;4;3
2019-07-31 23:15:59;246;74;46;34;32;15;6;5;5;4;3
2019-07-31 23:16:58;246;74;46;34;32;15;6;5;5;4;3
2019-07-31 23:17:59;246;74;46;34;32;15;6;5;5;4;3
2019-07-31 23:18:59;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:19:58;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:20:59;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:21:58;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:22:59;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:23:59;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:24:59;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:25:58;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:26:59;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:27:59;247;74;46;34;33;15;6;5;5;4;3
2019-07-31 23:28:58;248;75;46;34;33;15;6;5;5;4;3
2019-07-31 23:29:59;248;75;46;34;33;15;6;5;5;4;3
2019-07-31 23:30:59;248;75;46;34;33;15;6;5;5;4;3
2019-07-31 23:31:58;248;75;46;34;33;15;6;5;5;4;3
2019-07-31 23:32:59;249;75;47;34;33;15;6;5;5;4;3
2019-07-31 23:33:59;249;75;47;34;33;15;6;5;5;4;3
2019-07-31 23:34:58;249;75;47;34;33;15;6;5;5;4;3
2019-07-31 23:35:59;249;75;47;34;33;15;6;5;5;4;3
2019-07-31 23:36:58;249;75;47;34;33;15;6;5;5;4;3
2019-07-31 23:37:59;249;75;47;34;33;15;6;5;5;4;3
2019-07-31 23:38:59;249;75;47;34;33;15;6;5;5;4;3
2019-07-31 23:39:58;249;75;47;34;33;15;6;5;5;4;3
2019-07-31 23:40:59;249;75;47;34;33;15;6;5;5;4;3
2019-07-31 23:41:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:42:58;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:43:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:44:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:45:58;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:46:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:47:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:48:58;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:49:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:50:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:51:58;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:52:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:53:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:54:58;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:55:59;250;75;47;35;33;15;6;5;5;4;3
2019-07-31 23:56:59;251;75;48;35;33;15;6;5;5;4;3
2019-07-31 23:57:58;251;75;48;35;33;15;6;5;5;4;3
2019-07-31 23:58:59;251;75;48;35;33;15;6;5;5;4;3
2019-07-31 23:59:59;251;75;48;35;33;15;6;5;5;4;3
